,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
86,86,khan,63,2308,relieff_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.8365549301060137
87,87,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.7216604434437253
88,88,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.9628851987365921
89,89,khan,63,2308,RFE_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.7185433377289616
90,90,khan,63,2308,relieff_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.9148493604778436
91,91,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.7606069004954454
92,92,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.9863790849673202
93,93,khan,63,2308,RFE_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.7569174898029387
94,94,khan,63,2308,relieff_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.9370275510523189
95,95,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.8347475640974091
96,96,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.9866666666666666
97,97,khan,63,2308,RFE_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.7868839618227154
98,98,khan,63,2308,relieff_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.977306251368171
99,99,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.8276364887262722
100,100,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.9861568627450981
101,101,khan,63,2308,RFE_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.7473236031254606
102,102,khan,63,2308,relieff_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.9945029239766081
103,103,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.8227850017199863
104,104,khan,63,2308,f_classif_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.9903838383838384
105,105,khan,63,2308,RFE_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.810982652710207
106,106,khan,63,2308,relieff_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.994561403508772
107,107,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.8640784313725489
108,108,khan,63,2308,f_classif_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.8070667791698886
109,109,khan,63,2308,RFE_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.5937711441278544
110,110,khan,63,2308,relieff_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.6792844931051958
111,111,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.5594600905891793
