,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
139,139,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),50,Leave-one-out,2,MCC,0.6612113069426444
140,140,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),100,Leave-one-out,2,MCC,0.6772524145732561
141,141,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),100,Leave-one-out,2,MCC,0.6921639242873225
142,142,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),100,Leave-one-out,2,MCC,0.647016966336355
143,143,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),100,Leave-one-out,2,MCC,0.6612113069426444
144,144,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.4223489191698794
145,145,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.0
146,146,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.0
147,147,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,MCC,0.20318878597659196
148,148,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.4618463377632741
149,149,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.1818415836822372
150,150,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.0
151,151,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,MCC,0.20785915730865334
152,152,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.5643842961961882
153,153,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.4552190149522597
154,154,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.19311496169316364
155,155,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,MCC,0.4356163047811603
156,156,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.5045174425087565
157,157,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.4588379930785536
158,158,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.19311496169316364
159,159,bladderbatch,57,22283,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,MCC,0.5163911694203365
160,160,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,MCC,0.5800673359799138
