,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
107,107,khan,63,2308,relaxed_lasso_wrapper,RandomForestClassifier(),100,Leave-one-out,2,MCC,0.4224396668866246
108,108,khan,63,2308,f_classif_wrapper,LogisticRegression(),1,Leave-one-out,2,MCC,0.44494047991482355
109,109,khan,63,2308,RFE_wrapper,LogisticRegression(),1,Leave-one-out,2,MCC,-0.0600349395865978
110,110,khan,63,2308,relieff_wrapper,LogisticRegression(),1,Leave-one-out,2,MCC,0.0856632050561132
111,111,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),1,Leave-one-out,2,MCC,0.016627028005279102
112,112,khan,63,2308,f_classif_wrapper,LogisticRegression(),2,Leave-one-out,2,MCC,0.5362694869220219
113,113,khan,63,2308,RFE_wrapper,LogisticRegression(),2,Leave-one-out,2,MCC,0.10954894710919294
114,114,khan,63,2308,relieff_wrapper,LogisticRegression(),2,Leave-one-out,2,MCC,0.3171532173629095
115,115,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),2,Leave-one-out,2,MCC,0.1532573124917652
116,116,khan,63,2308,f_classif_wrapper,LogisticRegression(),3,Leave-one-out,2,MCC,0.6057670038325752
117,117,khan,63,2308,RFE_wrapper,LogisticRegression(),3,Leave-one-out,2,MCC,0.07251907863432483
118,118,khan,63,2308,relieff_wrapper,LogisticRegression(),3,Leave-one-out,2,MCC,0.2820530603517979
119,119,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),3,Leave-one-out,2,MCC,0.23848059246488065
120,120,khan,63,2308,f_classif_wrapper,LogisticRegression(),4,Leave-one-out,2,MCC,0.6626035022541253
121,121,khan,63,2308,RFE_wrapper,LogisticRegression(),4,Leave-one-out,2,MCC,0.024890793700572234
122,122,khan,63,2308,relieff_wrapper,LogisticRegression(),4,Leave-one-out,2,MCC,0.34472306499555494
123,123,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),4,Leave-one-out,2,MCC,0.21776836837661118
124,124,khan,63,2308,f_classif_wrapper,LogisticRegression(),5,Leave-one-out,2,MCC,0.6785643038814406
125,125,khan,63,2308,RFE_wrapper,LogisticRegression(),5,Leave-one-out,2,MCC,0.06484239189016272
126,126,khan,63,2308,relieff_wrapper,LogisticRegression(),5,Leave-one-out,2,MCC,0.4392602727463858
127,127,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),5,Leave-one-out,2,MCC,0.33151799431073137
128,128,khan,63,2308,f_classif_wrapper,LogisticRegression(),10,Leave-one-out,2,MCC,0.7453059822026173
129,129,khan,63,2308,RFE_wrapper,LogisticRegression(),10,Leave-one-out,2,MCC,0.4286549361748203
130,130,khan,63,2308,relieff_wrapper,LogisticRegression(),10,Leave-one-out,2,MCC,0.6480602586978759
131,131,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),10,Leave-one-out,2,MCC,0.37381252417489513
132,132,khan,63,2308,f_classif_wrapper,LogisticRegression(),20,Leave-one-out,2,MCC,0.7914311817236755
133,133,khan,63,2308,RFE_wrapper,LogisticRegression(),20,Leave-one-out,2,MCC,0.5189047974453191
134,134,khan,63,2308,relieff_wrapper,LogisticRegression(),20,Leave-one-out,2,MCC,0.7233824442718559
135,135,khan,63,2308,relaxed_lasso_wrapper,LogisticRegression(),20,Leave-one-out,2,MCC,0.4470760767165508
