,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
113,113,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,MCC,0.03385492946632622
114,114,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,MCC,0.1106875497418793
115,115,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,MCC,
116,116,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,MCC,0.47317332845384485
117,117,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,MCC,0.0661256975479223
118,118,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,MCC,0.16044340974054816
119,119,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,MCC,
120,120,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,MCC,0.5004021672321289
121,121,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,MCC,0.14394452897911736
122,122,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,MCC,0.19952872712763317
123,123,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,MCC,
124,124,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,MCC,0.551850743490278
125,125,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,MCC,0.18205116487542666
