,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
120,120,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,ACC,0.6176470588235294
121,121,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,ACC,0.4117647058823529
122,122,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,ACC,0.4411764705882353
123,123,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,ACC,
124,124,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,ACC,0.661764705882353
125,125,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,ACC,0.4264705882352941
126,126,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,ACC,0.5
127,127,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,ACC,
128,128,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,ACC,0.75
129,129,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,ACC,0.4264705882352941
130,130,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,ACC,0.5294117647058824
131,131,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,ACC,
132,132,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,ACC,0.8088235294117647
133,133,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,ACC,0.6176470588235294
134,134,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,ACC,0.5588235294117647
135,135,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,ACC,
136,136,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,ACC,0.8529411764705882
137,137,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,ACC,0.7058823529411764
138,138,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,ACC,0.7205882352941176
139,139,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,ACC,
140,140,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,ACC,0.8676470588235294
141,141,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,ACC,0.7205882352941176
142,142,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,ACC,0.8529411764705882
143,143,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,ACC,
144,144,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,ACC,0.5588235294117647
145,145,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,ACC,0.25
146,146,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,ACC,0.3529411764705882
147,147,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,ACC,
148,148,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,ACC,0.6029411764705883
149,149,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,ACC,0.20588235294117646
150,150,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,ACC,0.47058823529411764
151,151,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,ACC,
152,152,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,ACC,0.6029411764705883
153,153,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,ACC,0.3382352941176471
