,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
164,164,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.59140625
165,165,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.44328124999999996
166,166,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.5109375
167,167,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.636875
168,168,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.571875
169,169,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.4215625
170,170,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.5546875
171,171,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.715625
172,172,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.7
173,173,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.35625
174,174,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.59375
175,175,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-one-out,2,AUC,0.60640625
176,176,subramanian,50,10100,f_classif_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.7328125
177,177,subramanian,50,10100,RFE_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.5390625
178,178,subramanian,50,10100,relieff_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.63828125
179,179,subramanian,50,10100,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-one-out,2,AUC,0.524375
