,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
79,79,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),2,Leave-one-out,2,AUC,
80,80,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.8858541559860018
81,81,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.6575322834704174
82,82,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,0.7208444783749044
83,83,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),3,Leave-one-out,2,AUC,
84,84,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.9002972939839066
85,85,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.7167413384451924
86,86,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,0.7569342591147865
87,87,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),4,Leave-one-out,2,AUC,
88,88,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.9008889099406341
89,89,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.7598939177793133
90,90,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,0.7598360564384905
91,91,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),5,Leave-one-out,2,AUC,
92,92,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.9397770248683028
93,93,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.7522331877047903
94,94,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.7885776326445697
95,95,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,
96,96,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.9512248400686534
97,97,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.8972117892249738
98,98,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.8021699395938747
99,99,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,
100,100,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.9565572780836472
101,101,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.8762684914814731
102,102,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.9025064269739727
103,103,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,
104,104,sorlie,85,456,f_classif_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.957880937520897
105,105,sorlie,85,456,RFE_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.9331290075711983
106,106,sorlie,85,456,relieff_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.9562850604432753
107,107,sorlie,85,456,relaxed_lasso_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,
108,108,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",1,Leave-one-out,2,AUC,0.8427792204414922
109,109,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",1,Leave-one-out,2,AUC,0.5748784726092029
110,110,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",1,Leave-one-out,2,AUC,0.670708926806797
111,111,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",1,Leave-one-out,2,AUC,
112,112,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,AUC,0.8615139424470053
113,113,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,AUC,0.642549725460476
114,114,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,AUC,0.7358133837089214
115,115,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",2,Leave-one-out,2,AUC,
116,116,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,AUC,0.9180278477438721
117,117,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,AUC,0.6484500962188589
118,118,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,AUC,0.7548168869669883
119,119,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",3,Leave-one-out,2,AUC,
120,120,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,AUC,0.9217922712851719
121,121,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,AUC,0.7322376828715571
122,122,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,AUC,0.7923530154767477
123,123,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",4,Leave-one-out,2,AUC,
124,124,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,AUC,0.923034943420339
125,125,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,AUC,0.7410838738678496
126,126,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,AUC,0.8087673398271775
127,127,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",5,Leave-one-out,2,AUC,
128,128,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,AUC,0.9446633825944171
129,129,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,AUC,0.7520776214995282
130,130,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,AUC,0.7963831553841696
131,131,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",10,Leave-one-out,2,AUC,
132,132,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,AUC,0.9637578108166343
133,133,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,AUC,0.8548676897814829
134,134,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,AUC,0.8671729301800296
135,135,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",20,Leave-one-out,2,AUC,
136,136,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,AUC,0.9724243808929407
137,137,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,AUC,0.9047447228228161
138,138,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,AUC,0.9338570574118241
139,139,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",50,Leave-one-out,2,AUC,
140,140,sorlie,85,456,f_classif_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,AUC,0.9771593518043822
141,141,sorlie,85,456,RFE_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,AUC,0.9476567550096963
142,142,sorlie,85,456,relieff_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,AUC,0.9792124542124543
143,143,sorlie,85,456,relaxed_lasso_wrapper,"LogisticRegression(C=0.1, random_state=0)",100,Leave-one-out,2,AUC,
144,144,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.800539280699017
145,145,sorlie,85,456,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.5384558730654065
146,146,sorlie,85,456,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.624617400010402
147,147,sorlie,85,456,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,
148,148,sorlie,85,456,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.8230969841517508
