,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
93,93,cll,22,12625,RFE_wrapper,RandomForestClassifier(),10,Leave-pair-out,2,AUC,0.5
94,94,cll,22,12625,relieff_wrapper,RandomForestClassifier(),10,Leave-pair-out,2,AUC,0.5416666666666667
95,95,cll,22,12625,relaxed_lasso_wrapper,RandomForestClassifier(),10,Leave-pair-out,2,AUC,0.7083333333333334
96,96,cll,22,12625,f_classif_wrapper,RandomForestClassifier(),20,Leave-pair-out,2,AUC,0.6833333333333333
97,97,cll,22,12625,RFE_wrapper,RandomForestClassifier(),20,Leave-pair-out,2,AUC,0.5
98,98,cll,22,12625,relieff_wrapper,RandomForestClassifier(),20,Leave-pair-out,2,AUC,0.55
99,99,cll,22,12625,relaxed_lasso_wrapper,RandomForestClassifier(),20,Leave-pair-out,2,AUC,0.6083333333333334
100,100,cll,22,12625,f_classif_wrapper,RandomForestClassifier(),50,Leave-pair-out,2,AUC,0.6833333333333333
101,101,cll,22,12625,RFE_wrapper,RandomForestClassifier(),50,Leave-pair-out,2,AUC,0.5
102,102,cll,22,12625,relieff_wrapper,RandomForestClassifier(),50,Leave-pair-out,2,AUC,0.6416666666666666
103,103,cll,22,12625,relaxed_lasso_wrapper,RandomForestClassifier(),50,Leave-pair-out,2,AUC,0.675
104,104,cll,22,12625,f_classif_wrapper,RandomForestClassifier(),100,Leave-pair-out,2,AUC,0.6666666666666666
105,105,cll,22,12625,RFE_wrapper,RandomForestClassifier(),100,Leave-pair-out,2,AUC,0.65
106,106,cll,22,12625,relieff_wrapper,RandomForestClassifier(),100,Leave-pair-out,2,AUC,0.6958333333333333
107,107,cll,22,12625,relaxed_lasso_wrapper,RandomForestClassifier(),100,Leave-pair-out,2,AUC,0.65
108,108,cll,22,12625,f_classif_wrapper,LogisticRegression(),1,Leave-pair-out,2,AUC,0.5416666666666666
109,109,cll,22,12625,RFE_wrapper,LogisticRegression(),1,Leave-pair-out,2,AUC,0.5
110,110,cll,22,12625,relieff_wrapper,LogisticRegression(),1,Leave-pair-out,2,AUC,0.5416666666666666
111,111,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),1,Leave-pair-out,2,AUC,0.5583333333333333
112,112,cll,22,12625,f_classif_wrapper,LogisticRegression(),2,Leave-pair-out,2,AUC,0.5833333333333334
113,113,cll,22,12625,RFE_wrapper,LogisticRegression(),2,Leave-pair-out,2,AUC,0.5
114,114,cll,22,12625,relieff_wrapper,LogisticRegression(),2,Leave-pair-out,2,AUC,0.625
115,115,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),2,Leave-pair-out,2,AUC,0.47500000000000003
116,116,cll,22,12625,f_classif_wrapper,LogisticRegression(),3,Leave-pair-out,2,AUC,0.6083333333333334
117,117,cll,22,12625,RFE_wrapper,LogisticRegression(),3,Leave-pair-out,2,AUC,0.5
118,118,cll,22,12625,relieff_wrapper,LogisticRegression(),3,Leave-pair-out,2,AUC,0.6083333333333334
119,119,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),3,Leave-pair-out,2,AUC,0.5583333333333333
120,120,cll,22,12625,f_classif_wrapper,LogisticRegression(),4,Leave-pair-out,2,AUC,0.6166666666666667
121,121,cll,22,12625,RFE_wrapper,LogisticRegression(),4,Leave-pair-out,2,AUC,0.5
122,122,cll,22,12625,relieff_wrapper,LogisticRegression(),4,Leave-pair-out,2,AUC,0.575
123,123,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),4,Leave-pair-out,2,AUC,0.5583333333333333
124,124,cll,22,12625,f_classif_wrapper,LogisticRegression(),5,Leave-pair-out,2,AUC,0.6166666666666667
125,125,cll,22,12625,RFE_wrapper,LogisticRegression(),5,Leave-pair-out,2,AUC,0.5
126,126,cll,22,12625,relieff_wrapper,LogisticRegression(),5,Leave-pair-out,2,AUC,0.575
127,127,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),5,Leave-pair-out,2,AUC,0.6833333333333333
128,128,cll,22,12625,f_classif_wrapper,LogisticRegression(),10,Leave-pair-out,2,AUC,0.5333333333333333
129,129,cll,22,12625,RFE_wrapper,LogisticRegression(),10,Leave-pair-out,2,AUC,0.5
130,130,cll,22,12625,relieff_wrapper,LogisticRegression(),10,Leave-pair-out,2,AUC,0.575
131,131,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),10,Leave-pair-out,2,AUC,0.6583333333333333
132,132,cll,22,12625,f_classif_wrapper,LogisticRegression(),20,Leave-pair-out,2,AUC,0.6166666666666666
133,133,cll,22,12625,RFE_wrapper,LogisticRegression(),20,Leave-pair-out,2,AUC,0.5
134,134,cll,22,12625,relieff_wrapper,LogisticRegression(),20,Leave-pair-out,2,AUC,0.6166666666666666
135,135,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),20,Leave-pair-out,2,AUC,0.5666666666666667
136,136,cll,22,12625,f_classif_wrapper,LogisticRegression(),50,Leave-pair-out,2,AUC,0.5916666666666668
137,137,cll,22,12625,RFE_wrapper,LogisticRegression(),50,Leave-pair-out,2,AUC,0.5
138,138,cll,22,12625,relieff_wrapper,LogisticRegression(),50,Leave-pair-out,2,AUC,0.6583333333333333
139,139,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),50,Leave-pair-out,2,AUC,0.6333333333333334
140,140,cll,22,12625,f_classif_wrapper,LogisticRegression(),100,Leave-pair-out,2,AUC,0.3583333333333334
141,141,cll,22,12625,RFE_wrapper,LogisticRegression(),100,Leave-pair-out,2,AUC,0.475
142,142,cll,22,12625,relieff_wrapper,LogisticRegression(),100,Leave-pair-out,2,AUC,0.4666666666666666
143,143,cll,22,12625,relaxed_lasso_wrapper,LogisticRegression(),100,Leave-pair-out,2,AUC,0.6083333333333334
144,144,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),1,Leave-pair-out,2,AUC,0.6208333333333333
145,145,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),1,Leave-pair-out,2,AUC,0.525
146,146,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),1,Leave-pair-out,2,AUC,0.6208333333333333
147,147,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-pair-out,2,AUC,0.7041666666666666
148,148,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),2,Leave-pair-out,2,AUC,0.5625
149,149,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),2,Leave-pair-out,2,AUC,0.7125
150,150,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),2,Leave-pair-out,2,AUC,0.6458333333333333
151,151,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-pair-out,2,AUC,0.6
152,152,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),3,Leave-pair-out,2,AUC,0.5666666666666667
153,153,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),3,Leave-pair-out,2,AUC,0.5875
154,154,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),3,Leave-pair-out,2,AUC,0.5666666666666667
155,155,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-pair-out,2,AUC,0.6666666666666667
156,156,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),4,Leave-pair-out,2,AUC,0.5666666666666667
157,157,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),4,Leave-pair-out,2,AUC,0.7000000000000001
158,158,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),4,Leave-pair-out,2,AUC,0.5458333333333334
159,159,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-pair-out,2,AUC,0.7083333333333333
160,160,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),5,Leave-pair-out,2,AUC,0.5708333333333333
161,161,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),5,Leave-pair-out,2,AUC,0.7000000000000001
162,162,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),5,Leave-pair-out,2,AUC,0.5291666666666667
163,163,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-pair-out,2,AUC,0.7625
164,164,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),10,Leave-pair-out,2,AUC,0.5750000000000001
165,165,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),10,Leave-pair-out,2,AUC,0.5416666666666666
166,166,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),10,Leave-pair-out,2,AUC,0.6041666666666666
167,167,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-pair-out,2,AUC,0.6458333333333334
168,168,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),20,Leave-pair-out,2,AUC,0.5541666666666667
169,169,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),20,Leave-pair-out,2,AUC,0.5
170,170,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),20,Leave-pair-out,2,AUC,0.6000000000000001
171,171,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),20,Leave-pair-out,2,AUC,0.6083333333333334
172,172,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),50,Leave-pair-out,2,AUC,0.5958333333333334
173,173,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),50,Leave-pair-out,2,AUC,0.6125
174,174,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),50,Leave-pair-out,2,AUC,0.6208333333333333
175,175,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),50,Leave-pair-out,2,AUC,0.6375000000000001
176,176,cll,22,12625,f_classif_wrapper,KNeighborsClassifier(),100,Leave-pair-out,2,AUC,0.5125000000000001
177,177,cll,22,12625,RFE_wrapper,KNeighborsClassifier(),100,Leave-pair-out,2,AUC,0.5625
178,178,cll,22,12625,relieff_wrapper,KNeighborsClassifier(),100,Leave-pair-out,2,AUC,0.5208333333333334
179,179,cll,22,12625,relaxed_lasso_wrapper,KNeighborsClassifier(),100,Leave-pair-out,2,AUC,0.6083333333333334
