,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
93,93,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.9360714693616161
94,94,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.8182008730265561
95,95,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),10,Leave-one-out,2,AUC,0.9649672090596172
96,96,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.9689063356776038
97,97,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.9342746106139566
98,98,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.8463439973451414
99,99,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.972967752734545
100,100,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.9608726026295685
101,101,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.9388080539059809
102,102,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.9313795270552574
103,103,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,0.952559205500382
104,104,bladderbatch,57,22283,f_classif_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.9727304412507671
105,105,bladderbatch,57,22283,RFE_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.9353129685408592
106,106,bladderbatch,57,22283,relieff_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.972901807384073
107,107,bladderbatch,57,22283,relaxed_lasso_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,0.9526247720848273
108,108,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.9330554938846768
109,109,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.4799751718869366
110,110,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.3936780963685662
111,111,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.6341146693751352
112,112,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.9729231748867636
113,113,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.6559969442322382
114,114,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.5518021906078845
115,115,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.7342929006426786
116,116,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.9776331959869449
117,117,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.6972211611917496
118,118,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.8588787491281097
119,119,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.7894948004165261
120,120,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.9770219914468805
121,121,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.9138884397112288
122,122,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.7749691524206938
123,123,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.8537668281375376
124,124,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.980236549581347
125,125,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.9442747985401776
126,126,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.8449818891567444
127,127,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.9096387868648603
128,128,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.9837528094241649
129,129,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.9593281768709149
130,130,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.8521937836919664
131,131,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.9821046600458365
132,132,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.9813807143410724
133,133,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.9705406710218933
134,134,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.8884887614292648
135,135,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.972201254123451
136,136,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.9799730959577507
137,137,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.9817643824744378
138,138,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.9394255882090718
139,139,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,0.9806054239877771
140,140,bladderbatch,57,22283,f_classif_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.9830786860198626
141,141,bladderbatch,57,22283,RFE_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.9829163483575248
142,142,bladderbatch,57,22283,relieff_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.9663345034289978
143,143,bladderbatch,57,22283,relaxed_lasso_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,0.9817417876241405
144,144,bladderbatch,57,22283,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.8692141231362527
145,145,bladderbatch,57,22283,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.36287083015024196
146,146,bladderbatch,57,22283,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.6417736535013423
