,index,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value
143,143,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),15,Leave-one-out,2,AUC,
144,144,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),15,Leave-one-out,2,AUC,0.8313725490196078
145,145,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.7745098039215687
146,146,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.8254901960784313
147,147,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.7745098039215685
148,148,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,
149,149,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),20,Leave-one-out,2,AUC,0.8098039215686275
150,150,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),30,Leave-one-out,2,AUC,0.8215686274509804
151,151,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),30,Leave-one-out,2,AUC,0.8235294117647058
152,152,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),30,Leave-one-out,2,AUC,0.8019607843137255
153,153,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),30,Leave-one-out,2,AUC,
154,154,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),30,Leave-one-out,2,AUC,0.7647058823529411
155,155,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,
156,156,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,
157,157,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,
158,158,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,
159,159,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),50,Leave-one-out,2,AUC,
160,160,toy_example,80,44,f_classif_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,
161,161,toy_example,80,44,RFE_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,
162,162,toy_example,80,44,relieff_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,
163,163,toy_example,80,44,relaxed_lasso_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,
164,164,toy_example,80,44,mrmr_wrapper,RandomForestClassifier(),100,Leave-one-out,2,AUC,
165,165,toy_example,80,44,f_classif_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.7450980392156863
166,166,toy_example,80,44,RFE_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.6460784313725491
167,167,toy_example,80,44,relieff_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.7450980392156863
168,168,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,
169,169,toy_example,80,44,mrmr_wrapper,LogisticRegression(),1,Leave-one-out,2,AUC,0.6470588235294118
170,170,toy_example,80,44,f_classif_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.7068627450980391
171,171,toy_example,80,44,RFE_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.6431372549019607
172,172,toy_example,80,44,relieff_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.7529411764705882
173,173,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,
174,174,toy_example,80,44,mrmr_wrapper,LogisticRegression(),2,Leave-one-out,2,AUC,0.6519607843137255
175,175,toy_example,80,44,f_classif_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.7196078431372548
176,176,toy_example,80,44,RFE_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.6823529411764706
177,177,toy_example,80,44,relieff_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.7392156862745098
178,178,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,
179,179,toy_example,80,44,mrmr_wrapper,LogisticRegression(),3,Leave-one-out,2,AUC,0.7058823529411765
180,180,toy_example,80,44,f_classif_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.7588235294117647
181,181,toy_example,80,44,RFE_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.6137254901960785
182,182,toy_example,80,44,relieff_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.7568627450980392
183,183,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,
184,184,toy_example,80,44,mrmr_wrapper,LogisticRegression(),4,Leave-one-out,2,AUC,0.7
185,185,toy_example,80,44,f_classif_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.7843137254901961
186,186,toy_example,80,44,RFE_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.7647058823529411
187,187,toy_example,80,44,relieff_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.8196078431372549
188,188,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,
189,189,toy_example,80,44,mrmr_wrapper,LogisticRegression(),5,Leave-one-out,2,AUC,0.7058823529411764
190,190,toy_example,80,44,f_classif_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.807843137254902
191,191,toy_example,80,44,RFE_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.7882352941176471
192,192,toy_example,80,44,relieff_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.7823529411764706
193,193,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,
194,194,toy_example,80,44,mrmr_wrapper,LogisticRegression(),10,Leave-one-out,2,AUC,0.8196078431372549
195,195,toy_example,80,44,f_classif_wrapper,LogisticRegression(),15,Leave-one-out,2,AUC,0.8117647058823529
196,196,toy_example,80,44,RFE_wrapper,LogisticRegression(),15,Leave-one-out,2,AUC,0.8117647058823529
197,197,toy_example,80,44,relieff_wrapper,LogisticRegression(),15,Leave-one-out,2,AUC,0.7784313725490196
198,198,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),15,Leave-one-out,2,AUC,
199,199,toy_example,80,44,mrmr_wrapper,LogisticRegression(),15,Leave-one-out,2,AUC,0.7823529411764706
200,200,toy_example,80,44,f_classif_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.803921568627451
201,201,toy_example,80,44,RFE_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.788235294117647
202,202,toy_example,80,44,relieff_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.7843137254901962
203,203,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,
204,204,toy_example,80,44,mrmr_wrapper,LogisticRegression(),20,Leave-one-out,2,AUC,0.7568627450980392
205,205,toy_example,80,44,f_classif_wrapper,LogisticRegression(),30,Leave-one-out,2,AUC,0.8019607843137255
206,206,toy_example,80,44,RFE_wrapper,LogisticRegression(),30,Leave-one-out,2,AUC,0.792156862745098
207,207,toy_example,80,44,relieff_wrapper,LogisticRegression(),30,Leave-one-out,2,AUC,0.7980392156862746
208,208,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),30,Leave-one-out,2,AUC,
209,209,toy_example,80,44,mrmr_wrapper,LogisticRegression(),30,Leave-one-out,2,AUC,0.7745098039215687
210,210,toy_example,80,44,f_classif_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,
211,211,toy_example,80,44,RFE_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,
212,212,toy_example,80,44,relieff_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,
213,213,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,
214,214,toy_example,80,44,mrmr_wrapper,LogisticRegression(),50,Leave-one-out,2,AUC,
215,215,toy_example,80,44,f_classif_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,
216,216,toy_example,80,44,RFE_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,
217,217,toy_example,80,44,relieff_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,
218,218,toy_example,80,44,relaxed_lasso_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,
219,219,toy_example,80,44,mrmr_wrapper,LogisticRegression(),100,Leave-one-out,2,AUC,
220,220,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.7313725490196079
221,221,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.5068627450980392
222,222,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.7313725490196079
223,223,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,
224,224,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),1,Leave-one-out,2,AUC,0.5970588235294118
225,225,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.718627450980392
226,226,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.6225490196078431
227,227,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.6941176470588235
228,228,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,
229,229,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),2,Leave-one-out,2,AUC,0.634313725490196
230,230,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.7303921568627452
231,231,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.5588235294117647
232,232,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.6872549019607843
233,233,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,
234,234,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),3,Leave-one-out,2,AUC,0.7107843137254901
235,235,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.7264705882352942
236,236,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.6588235294117647
237,237,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.7333333333333333
238,238,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,
239,239,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),4,Leave-one-out,2,AUC,0.6549019607843137
240,240,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.7568627450980392
241,241,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.6882352941176471
242,242,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.7676470588235295
243,243,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,
244,244,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),5,Leave-one-out,2,AUC,0.6990196078431372
245,245,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.7990196078431373
246,246,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.7362745098039216
247,247,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.7745098039215687
248,248,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,
249,249,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),10,Leave-one-out,2,AUC,0.6892156862745098
250,250,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),15,Leave-one-out,2,AUC,0.7754901960784313
251,251,toy_example,80,44,RFE_wrapper,KNeighborsClassifier(),15,Leave-one-out,2,AUC,0.803921568627451
252,252,toy_example,80,44,relieff_wrapper,KNeighborsClassifier(),15,Leave-one-out,2,AUC,0.7519607843137255
253,253,toy_example,80,44,relaxed_lasso_wrapper,KNeighborsClassifier(),15,Leave-one-out,2,AUC,
254,254,toy_example,80,44,mrmr_wrapper,KNeighborsClassifier(),15,Leave-one-out,2,AUC,0.7137254901960783
255,255,toy_example,80,44,f_classif_wrapper,KNeighborsClassifier(),20,Leave-one-out,2,AUC,0.7686274509803923
